OrderID,Date,Region,ProductCategory,Product,Quantity,UnitPrice,UnitCost,Revenue,Profit
ORD-00764,2024-02-08,North,Clothing,Shoes,3,133.57,75.95,400.71,172.86
ORD-01498,2024-02-08,East,Furniture,Office Chair,3,310.47,182.92,931.41,382.65
ORD-02285,2024-02-08,West,Electronics,Smartphone,4,984.51,661.02,3938.04,1293.96
ORD-02520,2024-02-08,East,Clothing,Shoes,6,114.5,61.36,687.0,318.84
ORD-01899,2024-02-09,East,Office Supplies,Stapler,3,42.75,17.48,128.25,75.81
ORD-00886,2024-02-10,East,Office Supplies,Pen Set,1,32.79,15.8,32.79,16.99
ORD-01637,2024-02-10,East,Clothing,Backpack,7,89.62,43.61,627.34,322.07
ORD-00348,2024-02-11,East,Electronics,Smartphone,5,617.83,401.21,3089.15,1083.1
ORD-01837,2024-02-11,West,Electronics,Laptop,6,689.63,435.97,4137.78,1521.96
ORD-02348,2024-02-12,East,Clothing,Backpack,8,106.66,59.01,853.28,381.2
ORD-00883,2024-02-13,East,Electronics,Laptop,7,1133.01,698.27,7931.07,3043.18
ORD-01540,2024-02-13,West,Clothing,Jacket,3,48.44,22.82,145.32,76.86
ORD-01130,2024-02-14,South,Clothing,Shoes,2,79.56,39.78,159.12,79.56
ORD-00712,2024-02-15,East,Furniture,Bookshelf,1,568.03,306.84,568.03,261.19
ORD-01018,2024-02-15,North,Electronics,Laptop,7,600.04,393.2,4200.28,1447.88
ORD-01351,2024-02-15,North,Clothing,Shoes,4,129.39,61.94,517.56,269.8
ORD-02057,2024-02-15,West,Furniture,Office Chair,4,231.63,149.98,926.52,326.6
ORD-00849,2024-02-16,North,Electronics,Laptop,8,510.14,333.03,4081.12,1416.88
ORD-00120,2024-02-17,East,Furniture,Bookshelf,8,525.96,339.19,4207.68,1494.16
ORD-00374,2024-02-17,East,Furniture,Office Chair,6,394.86,259.55,2369.16,811.86
ORD-01371,2024-02-17,East,Electronics,Headphones,1,940.57,612.47,940.57,328.1
ORD-01443,2024-02-17,South,Electronics,Laptop,7,565.07,374.97,3955.49,1330.7
ORD-00384,2024-02-18,West,Electronics,Smartphone,2,676.8,437.68,1353.6,478.24
ORD-00828,2024-02-18,South,Furniture,Office Chair,3,304.58,199.91,913.74,314.01
ORD-00909,2024-02-18,East,Furniture,Bookshelf,7,318.45,194.29,2229.15,869.12
ORD-01988,2024-02-18,East,Electronics,Monitor,8,1054.68,740.85,8437.44,2510.64
ORD-02492,2024-02-18,West,Electronics,Smartphone,6,500.83,314.7,3004.98,1116.78
ORD-00803,2024-02-19,East,Clothing,Jacket,7,103.04,51.28,721.28,362.32
ORD-00114,2024-02-20,North,Furniture,Bookshelf,8,351.55,210.19,2812.4,1130.88
ORD-00881,2024-02-20,East,Electronics,Headphones,2,509.13,354.65,1018.26,308.96
ORD-01069,2024-02-20,West,Electronics,Headphones,8,799.87,542.09,6398.96,2062.24
ORD-00219,2024-02-21,West,Furniture,Bookshelf,4,489.59,305.74,1958.36,735.4
ORD-00789,2024-02-21,South,Office Supplies,Printer Paper,1,18.04,7.4,18.04,10.64
ORD-01307,2024-02-21,East,Office Supplies,Pen Set,8,25.63,12.05,205.04,108.64
ORD-01532,2024-02-22,East,Furniture,Cabinet,6,489.19,305.62,2935.14,1101.42
ORD-01610,2024-02-22,East,Furniture,Bookshelf,4,526.88,341.98,2107.52,739.6
ORD-00440,2024-02-23,South,Office Supplies,Stapler,3,20.84,9.86,62.52,32.94
ORD-00561,2024-02-23,East,Electronics,Laptop,3,791.34,514.52,2374.02,830.46
ORD-01577,2024-02-23,North,Office Supplies,Notebook,7,20.55,8.65,143.85,83.3
ORD-00230,2024-02-24,East,Clothing,T-Shirt,6,60.41,32.2,362.46,169.26
ORD-01011,2024-02-24,East,Furniture,Desk,4,561.55,321.77,2246.2,959.12
ORD-01538,2024-02-24,East,Electronics,Headphones,5,890.51,593.23,4452.55,1486.4
ORD-02448,2024-02-24,East,Electronics,Laptop,8,959.66,702.26,7677.28,2059.2
ORD-00512,2024-02-25,West,Clothing,T-Shirt,5,69.62,39.56,348.1,150.3
ORD-01099,2024-02-25,North,Electronics,Smartphone,8,587.16,399.75,4697.28,1499.28
ORD-02343,2024-02-25,South,Electronics,Headphones,7,426.78,300.42,2987.46,884.52
ORD-02564,2024-02-25,North,Office Supplies,Pen Set,1,43.06,19.53,43.06,23.53
ORD-00724,2024-02-27,North,Clothing,T-Shirt,5,62.12,35.04,310.6,135.4
ORD-01186,2024-02-27,West,Furniture,Cabinet,4,567.21,351.09,2268.84,864.48
ORD-01776,2024-02-27,East,Furniture,Bookshelf,8,444.68,263.55,3557.44,1449.04
ORD-00190,2024-02-28,West,Office Supplies,Printer Paper,3,39.04,18.89,117.12,60.45
ORD-01318,2024-02-28,East,Furniture,Bookshelf,7,513.98,326.59,3597.86,1311.73
ORD-01749,2024-02-28,North,Furniture,Office Chair,2,551.15,356.37,1102.3,389.56
ORD-02129,2024-02-28,South,Furniture,Office Chair,3,500.46,287.41,1501.38,639.15
ORD-02177,2024-02-28,East,Electronics,Headphones,2,1049.99,729.66,2099.98,640.66
ORD-01761,2024-02-29,North,Electronics,Smartphone,4,466.95,346.1,1867.8,483.4
ORD-02366,2024-02-29,North,Office Supplies,Pen Set,2,40.82,16.98,81.64,47.68
ORD-02485,2024-02-29,North,Electronics,Monitor,6,854.84,560.72,5129.04,1764.72
ORD-01227,2024-03-01,North,Electronics,Headphones,7,673.59,498.62,4715.13,1224.79
ORD-00955,2024-03-02,West,Furniture,Bookshelf,1,328.5,200.47,328.5,128.03
ORD-01116,2024-03-02,North,Furniture,Office Chair,2,281.32,172.72,562.64,217.2
ORD-01856,2024-03-02,East,Electronics,Monitor,1,819.02,505.71,819.02,313.31
ORD-01927,2024-03-02,West,Electronics,Monitor,2,879.93,597.1,1759.86,565.66
ORD-02206,2024-03-02,South,Clothing,Shoes,7,93.72,47.17,656.04,325.85
ORD-00853,2024-03-03,West,Clothing,T-Shirt,8,97.35,47.04,778.8,402.48
ORD-00950,2024-03-03,West,Clothing,Backpack,2,69.16,36.68,138.32,64.96
ORD-01951,2024-03-04,East,Furniture,Office Chair,8,343.22,192.22,2745.76,1208.0
ORD-00452,2024-03-05,East,Electronics,Monitor,1,495.81,360.84,495.81,134.97
ORD-00532,2024-03-05,West,Furniture,Bookshelf,2,536.94,302.35,1073.88,469.18
ORD-01151,2024-03-05,North,Electronics,Headphones,1,402.97,266.36,402.97,136.61
ORD-00560,2024-03-06,West,Clothing,Backpack,1,116.34,65.18,116.34,51.16
ORD-01544,2024-03-06,South,Electronics,Laptop,3,440.66,319.13,1321.98,364.59
ORD-02094,2024-03-06,West,Office Supplies,Printer Paper,2,30.23,12.9,60.46,34.66
ORD-00557,2024-03-07,North,Electronics,Monitor,6,1077.61,665.35,6465.66,2473.56
ORD-00655,2024-03-07,South,Electronics,Headphones,6,1157.83,742.42,6946.98,2492.46
ORD-00937,2024-03-07,West,Electronics,Monitor,8,985.67,623.51,7885.36,2897.28
ORD-02317,2024-03-07,South,Office Supplies,Notebook,7,37.72,18.4,264.04,135.24
ORD-01501,2024-03-08,West,Electronics,Smartphone,4,1043.76,694.93,4175.04,1395.32
ORD-00055,2024-03-09,North,Office Supplies,Stapler,6,29.04,11.94,174.24,102.6
ORD-00245,2024-03-09,East,Clothing,T-Shirt,3,74.52,39.63,223.56,104.67
ORD-00366,2024-03-09,West,Electronics,Headphones,7,1027.35,766.8,7191.45,1823.85
ORD-00991,2024-03-09,West,Electronics,Headphones,3,796.64,569.56,2389.92,681.24
ORD-01164,2024-03-09,West,Electronics,Monitor,6,397.17,289.11,2383.02,648.36
ORD-02120,2024-03-09,East,Office Supplies,Pen Set,1,43.02,17.49,43.02,25.53
ORD-00632,2024-03-10,South,Furniture,Bookshelf,1,551.51,308.31,551.51,243.2
ORD-00572,2024-03-11,West,Electronics,Monitor,7,569.0,410.31,3983.0,1110.83
ORD-00901,2024-03-11,West,Electronics,Smartphone,7,972.22,696.22,6805.54,1932.0
ORD-01520,2024-03-11,North,Electronics,Smartphone,4,500.38,341.84,2001.52,634.16
ORD-02447,2024-03-11,South,Office Supplies,Notebook,2,35.8,15.9,71.6,39.8
ORD-00183,2024-03-12,West,Electronics,Headphones,1,692.18,496.52,692.18,195.66
ORD-00615,2024-03-12,South,Electronics,Smartphone,7,455.76,336.67,3190.32,833.63
ORD-00619,2024-03-12,North,Electronics,Headphones,2,765.69,492.25,1531.38,546.88
ORD-01312,2024-03-12,North,Electronics,Smartphone,3,747.88,495.65,2243.64,756.69
ORD-02046,2024-03-12,East,Electronics,Headphones,7,499.74,324.83,3498.18,1224.37
ORD-00273,2024-03-13,West,Electronics,Laptop,4,438.17,300.8,1752.68,549.48
ORD-00709,2024-03-13,North,Furniture,Office Chair,2,411.4,270.5,822.8,281.8
ORD-00711,2024-03-13,South,Electronics,Smartphone,8,869.15,590.6,6953.2,2228.4
ORD-00723,2024-03-13,East,Electronics,Laptop,8,996.68,733.77,7973.44,2103.28
ORD-01140,2024-03-13,North,Office Supplies,Stapler,3,22.73,9.59,68.19,39.42
ORD-02076,2024-03-13,East,Electronics,Smartphone,8,1035.93,640.19,8287.44,3165.92
ORD-02276,2024-03-13,South,Office Supplies,Pen Set,5,17.44,7.15,87.2,51.45
ORD-00218,2024-03-16,West,Furniture,Desk,3,560.84,304.6,1682.52,768.72
ORD-00648,2024-03-16,North,Office Supplies,Printer Paper,2,48.54,23.86,97.08,49.36
ORD-00868,2024-03-16,North,Clothing,T-Shirt,2,126.15,66.09,252.3,120.12
ORD-02502,2024-03-16,North,Electronics,Smartphone,4,1098.58,701.98,4394.32,1586.4
ORD-00136,2024-03-17,South,Office Supplies,Notebook,5,47.51,23.28,237.55,121.15
ORD-00369,2024-03-17,East,Furniture,Cabinet,3,326.86,184.86,980.58,426.0
ORD-02001,2024-03-17,South,Clothing,T-Shirt,1,84.14,47.69,84.14,36.45
ORD-00744,2024-03-18,West,Furniture,Desk,5,270.97,174.85,1354.85,480.6
ORD-01578,2024-03-18,West,Office Supplies,Stapler,5,17.03,8.35,85.15,43.4
ORD-02519,2024-03-18,East,Office Supplies,Pen Set,1,26.07,12.5,26.07,13.57
ORD-00170,2024-03-19,East,Furniture,Bookshelf,1,219.68,141.34,219.68,78.34
ORD-01266,2024-03-19,North,Electronics,Monitor,4,801.02,574.83,3204.08,904.76
ORD-01444,2024-03-19,North,Electronics,Headphones,6,1121.03,824.82,6726.18,1777.26
ORD-01726,2024-03-19,West,Clothing,Jacket,5,121.05,65.92,605.25,275.65
ORD-00193,2024-03-20,East,Office Supplies,Pen Set,8,47.17,19.93,377.36,217.92
ORD-00476,2024-03-20,North,Clothing,Shoes,1,113.12,59.19,113.12,53.93
ORD-01234,2024-03-20,East,Electronics,Monitor,6,819.39,529.61,4916.34,1738.68
ORD-00304,2024-03-21,East,Furniture,Cabinet,2,501.57,325.61,1003.14,351.92
ORD-01499,2024-03-21,North,Electronics,Headphones,1,490.79,336.39,490.79,154.4
ORD-01733,2024-03-21,East,Office Supplies,Stapler,4,41.0,19.25,164.0,87.0
ORD-02007,2024-03-21,South,Clothing,Jacket,5,90.16,51.13,450.8,195.15
ORD-00006,2024-03-22,South,Electronics,Headphones,6,1036.94,721.83,6221.64,1890.66
ORD-00542,2024-03-22,South,Electronics,Headphones,3,555.15,408.13,1665.45,441.06
ORD-02357,2024-03-22,South,Furniture,Bookshelf,7,527.67,331.5,3693.69,1373.19
ORD-02454,2024-03-22,North,Office Supplies,Stapler,1,21.35,10.46,21.35,10.89
ORD-00071,2024-03-23,North,Office Supplies,Stapler,8,33.2,14.26,265.6,151.52
ORD-01030,2024-03-23,South,Office Supplies,Pen Set,7,39.39,17.2,275.73,155.33
ORD-01650,2024-03-23,West,Electronics,Monitor,6,494.74,353.23,2968.44,849.06
ORD-01925,2024-03-23,East,Furniture,Bookshelf,7,239.78,140.32,1678.46,696.22
ORD-00285,2024-03-24,North,Office Supplies,Stapler,6,33.73,14.54,202.38,115.14
ORD-00149,2024-03-25,North,Electronics,Laptop,4,492.81,325.61,1971.24,668.8
ORD-00731,2024-03-25,East,Electronics,Laptop,7,472.62,292.7,3308.34,1259.44
ORD-01456,2024-03-25,East,Electronics,Laptop,2,450.43,302.85,900.86,295.16
ORD-00416,2024-03-26,East,Electronics,Laptop,8,571.45,366.73,4571.6,1637.76
ORD-01253,2024-03-26,North,Clothing,Jacket,8,63.21,32.74,505.68,243.76
ORD-01593,2024-03-26,West,Furniture,Bookshelf,8,322.79,187.72,2582.32,1080.56
ORD-01633,2024-03-26,East,Furniture,Office Chair,2,415.38,267.23,830.76,296.3
ORD-02182,2024-03-26,South,Furniture,Cabinet,3,386.23,241.87,1158.69,433.08
ORD-00331,2024-03-27,North,Electronics,Laptop,6,475.31,306.94,2851.86,1010.22
ORD-01313,2024-03-27,West,Clothing,Backpack,2,102.07,55.22,204.14,93.7
ORD-01493,2024-03-27,East,Electronics,Headphones,4,717.28,482.6,2869.12,938.72
ORD-00145,2024-03-28,South,Electronics,Monitor,8,605.19,450.07,4841.52,1240.96
ORD-02107,2024-03-28,West,Electronics,Laptop,4,882.08,563.58,3528.32,1274.0
ORD-00045,2024-03-29,South,Furniture,Desk,6,357.04,194.59,2142.24,974.7
ORD-00213,2024-03-29,East,Electronics,Headphones,7,629.07,436.55,4403.49,1347.64
ORD-02084,2024-03-29,East,Office Supplies,Pen Set,2,26.45,11.96,52.9,28.98
ORD-00507,2024-03-30,West,Electronics,Smartphone,7,774.09,560.26,5418.63,1496.81
ORD-00772,2024-03-30,North,Office Supplies,Printer Paper,8,30.62,13.85,244.96,134.16
ORD-00601,2024-03-31,East,Furniture,Bookshelf,4,332.51,199.46,1330.04,532.2
ORD-00618,2024-03-31,East,Clothing,T-Shirt,7,98.17,50.6,687.19,332.99
ORD-00665,2024-03-31,East,Electronics,Monitor,3,993.58,625.69,2980.74,1103.67
ORD-00739,2024-03-31,South,Electronics,Headphones,7,552.43,390.23,3867.01,1135.4
ORD-01884,2024-03-31,West,Furniture,Cabinet,7,276.12,160.74,1932.84,807.66
ORD-01600,2024-04-01,West,Electronics,Headphones,2,639.13,422.72,1278.26,432.82
ORD-01198,2024-04-02,West,Clothing,T-Shirt,3,73.62,40.21,220.86,100.23
ORD-02509,2024-04-02,West,Furniture,Cabinet,2,425.14,269.77,850.28,310.74
ORD-00113,2024-04-03,East,Clothing,Jacket,3,86.53,41.55,259.59,134.94
ORD-00753,2024-04-03,West,Electronics,Smartphone,8,721.32,442.18,5770.56,2233.12
ORD-01431,2024-04-03,East,Office Supplies,Stapler,3,31.24,13.85,93.72,52.17
ORD-01607,2024-04-03,South,Clothing,T-Shirt,4,86.2,46.82,344.8,157.52
ORD-01630,2024-04-03,East,Electronics,Laptop,5,1096.79,691.01,5483.95,2028.9
ORD-02560,2024-04-03,East,Office Supplies,Pen Set,4,29.83,12.31,119.32,70.08
ORD-01275,2024-04-04,North,Clothing,Shoes,3,108.84,55.73,326.52,159.33
ORD-02383,2024-04-04,East,Clothing,Shoes,8,129.11,73.06,1032.88,448.4
ORD-00087,2024-04-05,West,Electronics,Smartphone,4,951.66,645.65,3806.64,1224.04
ORD-00885,2024-04-06,South,Electronics,Smartphone,7,773.35,487.44,5413.45,2001.37
ORD-01598,2024-04-06,West,Electronics,Smartphone,2,685.17,507.74,1370.34,354.86
ORD-01903,2024-04-06,West,Electronics,Headphones,8,1074.67,754.85,8597.36,2558.56
ORD-02204,2024-04-06,South,Office Supplies,Pen Set,7,18.76,8.15,131.32,74.27
ORD-00276,2024-04-07,North,Electronics,Laptop,4,698.84,505.29,2795.36,774.2
ORD-00647,2024-04-07,South,Electronics,Headphones,5,1009.51,625.82,5047.55,1918.45
ORD-00650,2024-04-07,West,Office Supplies,Notebook,7,39.46,18.48,276.22,146.86
ORD-01359,2024-04-07,South,Furniture,Desk,8,458.87,251.93,3670.96,1655.52
ORD-01535,2024-04-07,West,Electronics,Laptop,6,1065.59,776.1,6393.54,1736.94
ORD-02020,2024-04-07,West,Electronics,Headphones,8,545.31,336.84,4362.48,1667.76
ORD-00338,2024-04-08,South,Electronics,Monitor,7,881.21,561.64,6168.47,2236.99
ORD-02074,2024-04-08,West,Furniture,Desk,4,212.29,119.22,849.16,372.28
ORD-02193,2024-04-08,West,Electronics,Monitor,6,794.77,589.76,4768.62,1230.06
ORD-00677,2024-04-09,North,Electronics,Headphones,3,650.18,432.7,1950.54,652.44
ORD-01527,2024-04-09,North,Electronics,Smartphone,3,470.32,301.68,1410.96,505.92
ORD-01238,2024-04-10,West,Furniture,Desk,4,262.68,146.89,1050.72,463.16
ORD-02221,2024-04-10,East,Electronics,Smartphone,6,1062.94,786.71,6377.64,1657.38
ORD-02401,2024-04-10,East,Electronics,Smartphone,7,1012.01,691.18,7084.07,2245.81
ORD-01407,2024-04-11,East,Electronics,Monitor,3,423.25,311.24,1269.75,336.03
ORD-00719,2024-04-12,North,Furniture,Office Chair,6,271.97,169.24,1631.82,616.38
ORD-00852,2024-04-12,South,Furniture,Cabinet,6,566.12,361.29,3396.72,1228.98
ORD-01398,2024-04-12,North,Clothing,Jacket,1,111.64,60.08,111.64,51.56
ORD-01551,2024-04-12,West,Office Supplies,Notebook,5,46.49,19.57,232.45,134.6
ORD-01675,2024-04-12,East,Electronics,Monitor,4,984.58,610.76,3938.32,1495.28
ORD-01834,2024-04-12,West,Electronics,Headphones,6,715.26,458.11,4291.56,1542.9
ORD-02262,2024-04-12,North,Furniture,Cabinet,2,534.93,308.65,1069.86,452.56
ORD-00309,2024-04-13,South,Electronics,Laptop,8,569.22,418.13,4553.76,1208.72
ORD-01384,2024-04-13,North,Electronics,Laptop,3,1146.19,779.24,3438.57,1100.85
ORD-01863,2024-04-13,South,Electronics,Laptop,3,631.72,405.21,1895.16,679.53
ORD-01911,2024-04-13,East,Office Supplies,Notebook,7,48.3,23.16,338.1,175.98
ORD-02525,2024-04-13,South,Electronics,Monitor,2,601.86,414.96,1203.72,373.8
ORD-01085,2024-04-14,North,Clothing,Backpack,7,133.22,65.18,932.54,476.28
ORD-02174,2024-04-14,South,Office Supplies,Printer Paper,5,35.53,16.1,177.65,97.15
ORD-01626,2024-04-15,North,Electronics,Smartphone,1,968.27,640.46,968.27,327.81
ORD-02186,2024-04-15,East,Electronics,Headphones,6,1091.82,694.31,6550.92,2385.06
ORD-00354,2024-04-16,West,Furniture,Desk,5,316.28,197.51,1581.4,593.85
ORD-00645,2024-04-16,South,Furniture,Bookshelf,2,210.85,119.44,421.7,182.82
ORD-00721,2024-04-16,West,Furniture,Bookshelf,1,462.82,267.39,462.82,195.43
ORD-00745,2024-04-16,South,Electronics,Monitor,2,949.88,699.54,1899.76,500.68
ORD-02468,2024-04-16,North,Electronics,Laptop,5,626.49,407.86,3132.45,1093.15
ORD-00131,2024-04-17,West,Clothing,Shoes,7,46.97,26.04,328.79,146.51
ORD-00250,2024-04-17,North,Electronics,Monitor,4,634.68,401.5,2538.72,932.72
ORD-00274,2024-04-17,East,Electronics,Monitor,8,480.67,307.6,3845.36,1384.56
ORD-01942,2024-04-17,West,Electronics,Monitor,2,954.86,702.44,1909.72,504.84
ORD-00355,2024-04-18,South,Furniture,Office Chair,7,244.07,153.77,1708.49,632.1
ORD-00759,2024-04-18,East,Electronics,Headphones,5,615.58,379.69,3077.9,1179.45
ORD-01345,2024-04-18,North,Office Supplies,Pen Set,4,27.48,11.92,109.92,62.24
ORD-01659,2024-04-18,West,Furniture,Desk,7,480.73,303.85,3365.11,1238.16
ORD-01742,2024-04-18,South,Electronics,Monitor,6,687.41,465.05,4124.46,1334.16
ORD-02585,2024-04-18,South,Office Supplies,Printer Paper,1,21.17,8.74,21.17,12.43
ORD-00536,2024-04-19,East,Electronics,Monitor,6,741.88,494.84,4451.28,1482.24
ORD-00835,2024-04-19,West,Electronics,Smartphone,6,828.74,511.1,4972.44,1905.84
ORD-01185,2024-04-19,North,Electronics,Headphones,2,1054.13,650.15,2108.26,807.96
ORD-02280,2024-04-19,East,Office Supplies,Printer Paper,5,27.44,11.54,137.2,79.5
ORD-00106,2024-04-20,North,Electronics,Monitor,7,1104.54,703.24,7731.78,2809.1
ORD-01714,2024-04-20,East,Office Supplies,Notebook,7,36.29,17.01,254.03,134.96
ORD-02036,2024-04-20,North,Clothing,Backpack,4,94.28,44.71,377.12,198.28
ORD-02243,2024-04-20,South,Electronics,Monitor,3,462.48,343.89,1387.44,355.77
ORD-02486,2024-04-20,West,Clothing,T-Shirt,1,55.16,31.11,55.16,24.05
ORD-02504,2024-04-20,North,Furniture,Desk,6,324.08,202.97,1944.48,726.66
ORD-02526,2024-04-20,West,Clothing,Shoes,3,85.58,44.47,256.74,123.33
ORD-00007,2024-04-21,North,Electronics,Smartphone,4,992.99,740.76,3971.96,1008.92
ORD-00286,2024-04-21,North,Office Supplies,Stapler,4,26.94,11.26,107.76,62.72
ORD-00575,2024-04-21,East,Electronics,Smartphone,6,926.46,606.8,5558.76,1917.96
ORD-00033,2024-04-22,West,Office Supplies,Printer Paper,3,18.48,8.28,55.44,30.6
ORD-00277,2024-04-22,East,Electronics,Laptop,2,812.11,503.67,1624.22,616.88
ORD-02359,2024-04-22,East,Furniture,Bookshelf,5,514.46,319.85,2572.3,973.05
ORD-00395,2024-04-23,West,Furniture,Cabinet,7,220.73,134.23,1545.11,605.5
ORD-00934,2024-04-23,East,Furniture,Bookshelf,6,529.11,294.1,3174.66,1410.06
ORD-02305,2024-04-23,East,Furniture,Bookshelf,4,400.37,222.21,1601.48,712.64
ORD-00269,2024-04-24,West,Electronics,Headphones,2,930.36,577.24,1860.72,706.24
ORD-01906,2024-04-24,East,Electronics,Smartphone,7,504.96,318.18,3534.72,1307.46
ORD-02029,2024-04-24,East,Electronics,Headphones,2,1046.34,718.66,2092.68,655.36
ORD-00248,2024-04-25,North,Office Supplies,Printer Paper,4,36.86,15.81,147.44,84.2
ORD-00746,2024-04-25,North,Furniture,Desk,1,519.36,284.34,519.36,235.02
ORD-00841,2024-04-25,East,Clothing,Shoes,8,62.61,29.85,500.88,262.08
ORD-00942,2024-04-25,South,Furniture,Desk,8,351.9,193.27,2815.2,1269.04
ORD-01356,2024-04-25,East,Electronics,Smartphone,7,977.37,716.16,6841.59,1828.47
ORD-01425,2024-04-25,South,Clothing,Jacket,4,47.9,24.52,191.6,93.52
ORD-00461,2024-04-26,East,Clothing,Shoes,5,95.53,50.61,477.65,224.6
ORD-00635,2024-04-26,West,Electronics,Laptop,3,843.24,595.28,2529.72,743.88
ORD-01412,2024-04-26,North,Electronics,Laptop,2,1054.58,668.23,2109.16,772.7
ORD-01663,2024-04-26,North,Furniture,Desk,6,487.65,296.95,2925.9,1144.2
ORD-01285,2024-04-27,South,Electronics,Smartphone,2,922.25,574.29,1844.5,695.92
ORD-00143,2024-04-28,North,Clothing,Jacket,5,120.03,63.86,600.15,280.85
ORD-00970,2024-04-28,North,Clothing,Backpack,7,56.8,28.32,397.6,199.36
ORD-01092,2024-04-28,West,Office Supplies,Notebook,8,23.58,11.65,188.64,95.44
ORD-00024,2024-04-29,East,Office Supplies,Printer Paper,6,24.49,11.91,146.94,75.48
ORD-00150,2024-04-29,East,Electronics,Smartphone,2,968.54,662.04,1937.08,613.0
ORD-01823,2024-04-29,South,Electronics,Laptop,6,833.98,592.87,5003.88,1446.66
ORD-02003,2024-04-29,South,Electronics,Monitor,4,1114.66,820.74,4458.64,1175.68
ORD-02299,2024-04-29,East,Electronics,Laptop,6,1006.29,673.81,6037.74,1994.88
ORD-00002,2024-04-30,East,Electronics,Smartphone,4,784.18,482.75,3136.72,1205.72
ORD-00371,2024-04-30,West,Clothing,Shoes,2,116.2,57.38,232.4,117.64
ORD-00080,2024-05-01,South,Electronics,Headphones,2,1053.23,730.58,2106.46,645.3
ORD-01239,2024-05-01,East,Clothing,Backpack,5,90.34,49.05,451.7,206.45
ORD-00831,2024-05-02,North,Clothing,Backpack,5,86.22,45.44,431.1,203.9
ORD-01562,2024-05-02,East,Electronics,Headphones,4,1081.54,803.88,4326.16,1110.64
ORD-02023,2024-05-02,West,Furniture,Bookshelf,6,237.99,151.67,1427.94,517.92
ORD-02402,2024-05-02,West,Clothing,Backpack,5,76.02,40.28,380.1,178.7
ORD-00482,2024-05-03,East,Electronics,Laptop,8,427.62,268.44,3420.96,1273.44
ORD-01375,2024-05-03,South,Furniture,Cabinet,1,527.32,314.66,527.32,212.66
ORD-00800,2024-05-04,North,Furniture,Office Chair,6,432.84,274.38,2597.04,950.76
ORD-00191,2024-05-05,East,Electronics,Smartphone,6,952.52,588.6,5715.12,2183.52
ORD-00319,2024-05-05,North,Clothing,Jacket,2,71.27,36.23,142.54,70.08
ORD-01428,2024-05-05,North,Electronics,Monitor,1,1128.35,732.06,1128.35,396.29
ORD-00019,2024-05-06,West,Electronics,Headphones,5,1075.4,779.78,5377.0,1478.1
ORD-01833,2024-05-06,West,Electronics,Headphones,6,1019.56,743.79,6117.36,1654.62
ORD-02196,2024-05-06,East,Electronics,Headphones,1,843.94,547.38,843.94,296.56
ORD-00160,2024-05-07,West,Furniture,Desk,2,251.42,150.31,502.84,202.22
ORD-00459,2024-05-07,East,Electronics,Headphones,5,945.94,670.17,4729.7,1378.85
ORD-00873,2024-05-07,East,Clothing,Backpack,7,65.33,33.34,457.31,223.93
ORD-01957,2024-05-07,West,Electronics,Monitor,1,688.41,449.35,688.41,239.06
ORD-01002,2024-05-08,West,Electronics,Headphones,6,421.42,266.7,2528.52,928.32
ORD-01190,2024-05-08,East,Electronics,Smartphone,5,958.7,641.75,4793.5,1584.75
ORD-01347,2024-05-08,West,Electronics,Laptop,1,612.33,428.35,612.33,183.98
ORD-01635,2024-05-08,West,Electronics,Monitor,5,791.08,586.5,3955.4,1022.9
ORD-01865,2024-05-08,East,Furniture,Bookshelf,4,497.28,308.33,1989.12,755.8
ORD-00811,2024-05-09,North,Furniture,Desk,4,414.0,251.02,1656.0,651.92
ORD-01251,2024-05-09,West,Electronics,Laptop,1,985.49,689.5,985.49,295.99
ORD-01274,2024-05-09,East,Electronics,Monitor,8,1039.49,732.29,8315.92,2457.6
ORD-02387,2024-05-09,West,Furniture,Office Chair,5,364.52,232.32,1822.6,661.0
ORD-00217,2024-05-10,North,Clothing,Shoes,3,84.95,40.44,254.85,133.53
ORD-01147,2024-05-10,East,Office Supplies,Notebook,6,50.38,24.11,302.28,157.62
ORD-00097,2024-05-11,North,Electronics,Monitor,7,741.4,498.38,5189.8,1701.14
ORD-01463,2024-05-11,North,Furniture,Bookshelf,5,295.37,189.13,1476.85,531.2
ORD-01713,2024-05-11,South,Office Supplies,Printer Paper,2,37.02,16.96,74.04,40.12
ORD-01939,2024-05-11,West,Office Supplies,Pen Set,4,22.46,9.91,89.84,50.2
ORD-02217,2024-05-11,South,Furniture,Bookshelf,1,431.64,236.14,431.64,195.5
ORD-00703,2024-05-12,West,Electronics,Monitor,1,743.92,499.98,743.92,243.94
ORD-00162,2024-05-13,North,Office Supplies,Printer Paper,5,22.86,10.7,114.3,60.8
ORD-02103,2024-05-13,North,Office Supplies,Notebook,1,18.06,8.43,18.06,9.63
ORD-00342,2024-05-14,West,Electronics,Monitor,5,871.54,629.83,4357.7,1208.55
ORD-00496,2024-05-14,South,Clothing,T-Shirt,7,88.48,45.9,619.36,298.06
ORD-00779,2024-05-14,East,Furniture,Desk,2,399.6,236.46,799.2,326.28
ORD-01571,2024-05-14,North,Clothing,T-Shirt,4,57.43,28.0,229.72,117.72
ORD-02231,2024-05-14,North,Electronics,Monitor,8,860.81,626.08,6886.48,1877.84
ORD-02281,2024-05-14,West,Office Supplies,Notebook,8,38.53,17.68,308.24,166.8
