order_id,order_date,month,region,category,segment,customer_id,units,unit_price,discount_pct,revenue,cost,profit,margin_pct,is_new_customer
ORD-2574,2025-07-20,7,East,Home,Basic,C0189,3,76.7,12.4,201.57,142.66,58.91,29.2,0
ORD-2575,2025-07-20,7,West,Electronics,Regular,C0835,1,490.58,10.8,437.6,363.03,74.57,17,0
ORD-2576,2025-07-20,7,East,Electronics,Basic,C0329,1,267.04,9.6,241.4,197.61,43.79,18.1,0
ORD-2577,2025-07-20,7,East,Apparel,Premium,C0258,3,90.01,17.4,223.04,148.52,74.52,33.4,0
ORD-2578,2025-07-20,7,North,Home,Regular,C0468,3,113.9,10.2,306.85,211.85,95,31,0
ORD-2579,2025-07-20,7,West,Grocery,Regular,C0582,3,9.25,8.5,25.39,22.2,3.19,12.6,1
ORD-2580,2025-07-20,7,West,Apparel,Basic,C0484,3,53.25,18.5,130.2,87.86,42.34,32.5,0
ORD-2581,2025-07-20,7,North,Grocery,Regular,C0059,1,22.93,8.3,21.03,18.34,2.69,12.8,0
ORD-2582,2025-07-20,7,East,Grocery,Regular,C0558,4,21.92,13.2,76.11,70.14,5.97,7.8,0
ORD-2583,2025-07-20,7,East,Grocery,Regular,C0718,2,15.11,11.6,26.71,24.18,2.53,9.5,1
ORD-2584,2025-07-20,7,West,Home,Basic,C0608,2,94.22,8.4,172.61,116.83,55.78,32.3,0
ORD-2585,2025-07-21,7,North,Grocery,Regular,C0376,1,50.91,9.7,45.97,40.73,5.24,11.4,1
ORD-2586,2025-07-21,7,South,Apparel,Basic,C0858,2,125.32,23.6,191.49,137.85,53.64,28,0
ORD-2587,2025-07-21,7,East,Electronics,Basic,C0170,2,210.19,10.3,377.08,311.08,66,17.5,0
ORD-2588,2025-07-21,7,West,Apparel,Regular,C0162,1,84.04,18.3,68.66,46.22,22.44,32.7,1
ORD-2589,2025-07-21,7,North,Sports,Regular,C0261,3,31.09,13.9,80.31,55.96,24.35,30.3,0
ORD-2590,2025-07-21,7,North,Electronics,Premium,C0879,3,399.54,3.7,1154.27,886.98,267.29,23.2,0
ORD-2591,2025-07-21,7,South,Electronics,Premium,C0266,2,621.83,13.2,1079.5,920.31,159.19,14.7,0
ORD-2592,2025-07-21,7,North,Apparel,Premium,C0011,6,170.22,16.2,855.87,561.73,294.14,34.4,0
ORD-2593,2025-07-21,7,North,Home,Basic,C0604,2,122.23,11.2,217.08,151.57,65.51,30.2,0
ORD-2594,2025-07-22,7,North,Sports,Premium,C0318,7,144.27,8.2,927.08,605.93,321.15,34.6,0
ORD-2595,2025-07-22,7,South,Home,Basic,C0711,3,131.13,18.1,322.19,243.9,78.29,24.3,0
ORD-2596,2025-07-22,7,South,Grocery,Premium,C0266,4,34.91,13.9,120.23,111.71,8.52,7.1,0
ORD-2597,2025-07-22,7,East,Apparel,Regular,C0699,4,134.06,19.2,433.28,294.93,138.35,31.9,1
ORD-2598,2025-07-23,7,East,Home,Regular,C0368,1,138.15,8.2,126.82,85.65,41.17,32.5,1
ORD-2599,2025-07-23,7,West,Apparel,Premium,C0457,2,96.57,15.1,163.98,106.23,57.75,35.2,0
ORD-2600,2025-07-23,7,North,Electronics,Regular,C0883,4,398.74,9.8,1438.65,1180.27,258.38,18,1
ORD-2601,2025-07-23,7,East,Electronics,Basic,C0517,1,464.99,12.6,406.4,344.09,62.31,15.3,1
ORD-2602,2025-07-23,7,North,Apparel,Regular,C0640,2,45.73,22.6,70.79,50.3,20.49,28.9,0
ORD-2603,2025-07-23,7,South,Apparel,Basic,C0664,1,70.27,24.2,53.26,38.65,14.61,27.4,1
ORD-2604,2025-07-23,7,West,Electronics,Regular,C0531,3,428.22,8.3,1178.03,950.65,227.38,19.3,0
ORD-2605,2025-07-23,7,East,Sports,Basic,C0198,3,82.72,14.1,213.17,148.9,64.27,30.1,0
ORD-2606,2025-07-23,7,East,Sports,Basic,C0790,1,145.67,12.8,127.02,87.4,39.62,31.2,0
ORD-2607,2025-07-23,7,North,Apparel,Regular,C0234,1,111.82,19.6,89.9,61.5,28.4,31.6,0
ORD-2608,2025-07-23,7,North,Home,Regular,C0145,4,112.85,14.2,387.3,279.87,107.43,27.7,1
ORD-2609,2025-07-24,7,South,Apparel,Basic,C0001,2,61.14,22.4,94.89,67.25,27.64,29.1,0
ORD-2610,2025-07-24,7,South,Grocery,Basic,C0317,3,49.03,13.9,126.64,117.67,8.97,7.1,1
ORD-2611,2025-07-24,7,North,Grocery,Basic,C0338,3,18.75,8.9,51.24,45,6.24,12.2,1
ORD-2612,2025-07-24,7,East,Home,Premium,C0258,3,113.16,8.3,311.3,210.48,100.82,32.4,0
ORD-2613,2025-07-24,7,East,Home,Basic,C0500,2,170.9,9,311.04,211.92,99.12,31.9,0
ORD-2614,2025-07-24,7,West,Apparel,Basic,C0194,2,126.07,20.8,199.69,138.68,61.01,30.6,1
ORD-2615,2025-07-24,7,South,Electronics,Premium,C0814,4,686.78,10.7,2453.18,2032.87,420.31,17.1,0
ORD-2616,2025-07-24,7,South,Sports,Regular,C0306,4,58.98,16.6,196.76,141.55,55.21,28.1,0
ORD-2617,2025-07-24,7,South,Home,Regular,C0675,2,55.59,18.3,90.83,68.93,21.9,24.1,0
ORD-2618,2025-07-25,7,North,Sports,Basic,C0136,1,60.16,12.2,52.82,36.1,16.72,31.7,0
ORD-2619,2025-07-25,7,North,Electronics,Basic,C0755,2,371.65,9.9,669.71,550.04,119.67,17.9,1
ORD-2620,2025-07-25,7,East,Home,Premium,C0757,8,150.48,8.3,1103.92,746.38,357.54,32.4,1
ORD-2621,2025-07-25,7,South,Apparel,Regular,C0215,4,94.34,27.9,272.08,207.55,64.53,23.7,0
ORD-2622,2025-07-25,7,South,Home,Premium,C0863,5,171.36,9.3,777.12,531.22,245.9,31.6,0
ORD-2623,2025-07-25,7,South,Apparel,Regular,C0175,2,70.47,22.3,109.51,77.52,31.99,29.2,0
ORD-2624,2025-07-25,7,South,Electronics,Basic,C0317,3,296.83,13.5,770.27,658.96,111.31,14.5,0
ORD-2625,2025-07-25,7,East,Apparel,Regular,C0849,1,98.09,20.6,77.88,53.95,23.93,30.7,0
ORD-2626,2025-07-25,7,North,Sports,Basic,C0073,2,86.01,13.3,149.14,103.21,45.93,30.8,0
ORD-2627,2025-07-25,7,East,Home,Regular,C0069,4,48.03,9.6,173.68,119.11,54.57,31.4,1
ORD-2628,2025-07-26,7,North,Apparel,Premium,C0779,4,115.47,18.1,378.28,254.03,124.25,32.8,0
ORD-2629,2025-07-26,7,South,Apparel,Regular,C0770,3,96.69,27.7,209.72,159.54,50.18,23.9,1
ORD-2630,2025-07-26,7,East,Grocery,Basic,C0601,1,31.29,13.4,27.1,25.03,2.07,7.6,0
ORD-2631,2025-07-26,7,East,Grocery,Regular,C0391,4,16.92,11.2,60.1,54.14,5.96,9.9,0
ORD-2632,2025-07-26,7,North,Electronics,Regular,C0624,1,391.39,9.8,353.03,289.63,63.4,18,0
ORD-2633,2025-07-26,7,North,Home,Basic,C0579,2,73.08,12.4,128.04,90.62,37.42,29.2,0
ORD-2634,2025-07-26,7,East,Home,Basic,C0436,2,200.18,9,364.33,248.22,116.11,31.9,1
ORD-2635,2025-07-26,7,South,Sports,Premium,C0631,5,97.93,12.7,427.46,293.79,133.67,31.3,0
ORD-2636,2025-07-26,7,North,Apparel,Regular,C0097,4,61.41,18.3,200.69,135.1,65.59,32.7,0
ORD-2637,2025-07-26,7,South,Home,Regular,C0751,2,214.92,18.4,350.75,266.5,84.25,24,0
ORD-2638,2025-07-26,7,South,Electronics,Basic,C0840,3,377.3,16.4,946.27,837.61,108.66,11.5,0
ORD-2639,2025-07-26,7,East,Grocery,Regular,C0742,1,19.74,11.6,17.45,15.79,1.66,9.5,0
ORD-2640,2025-07-26,7,West,Sports,Regular,C0639,4,60.88,14,209.43,146.11,63.32,30.2,0
ORD-2641,2025-07-26,7,West,Electronics,Premium,C0186,5,430.35,5.5,2033.4,1592.3,441.1,21.7,0
ORD-2642,2025-07-26,7,East,Sports,Regular,C0277,2,132.16,10.3,237.1,158.59,78.51,33.1,0
ORD-2643,2025-07-27,7,West,Electronics,Basic,C0852,2,255.95,8.5,468.39,378.81,89.58,19.1,0
ORD-2644,2025-07-27,7,North,Home,Basic,C0752,2,123.4,8.5,225.82,153.02,72.8,32.2,0
ORD-2645,2025-07-27,7,East,Grocery,Regular,C0032,4,49.28,8.2,180.96,157.7,23.26,12.9,0
ORD-2646,2025-07-27,7,North,Electronics,Regular,C0724,3,195.89,12.3,515.39,434.88,80.51,15.6,1
ORD-2647,2025-07-27,7,North,Grocery,Basic,C0730,3,16.57,11.5,43.99,39.77,4.22,9.6,0
ORD-2648,2025-07-27,7,East,Grocery,Premium,C0276,7,40.64,5.5,268.83,227.58,41.25,15.3,0
ORD-2649,2025-07-27,7,West,Electronics,Regular,C0556,1,283.27,11.7,250.13,209.62,40.51,16.2,0
ORD-2650,2025-07-27,7,West,Grocery,Basic,C0313,1,17.45,10.6,15.6,13.96,1.64,10.5,1
ORD-2651,2025-07-28,7,East,Sports,Premium,C0875,7,201.69,3.2,1366.65,847.1,519.55,38,0
ORD-2652,2025-07-28,7,North,Sports,Regular,C0112,1,156.09,11.2,138.61,93.65,44.96,32.4,1
ORD-2653,2025-07-28,7,East,Home,Regular,C0488,4,53.97,13,187.82,133.85,53.97,28.7,1
ORD-2654,2025-07-28,7,North,Grocery,Basic,C0371,1,13.65,14,11.74,10.92,0.82,7,0
ORD-2655,2025-07-28,7,East,Apparel,Regular,C0841,4,112.21,17.7,369.4,246.86,122.54,33.2,0
ORD-2656,2025-07-28,7,East,Electronics,Basic,C0741,3,383.89,10.1,1035.35,852.24,183.11,17.7,1
ORD-2657,2025-07-28,7,North,Home,Basic,C0289,3,124.58,11.8,329.64,231.72,97.92,29.7,1
ORD-2658,2025-07-28,7,South,Grocery,Premium,C0242,6,67.41,9.6,365.63,323.57,42.06,11.5,0
ORD-2659,2025-07-29,7,West,Grocery,Regular,C0124,2,51.59,8.6,94.31,82.54,11.77,12.5,0
ORD-2660,2025-07-29,7,North,Electronics,Basic,C0504,1,452.41,10.6,404.45,334.78,69.67,17.2,0
ORD-2661,2025-07-29,7,West,Grocery,Regular,C0218,1,27.3,13.7,23.56,21.84,1.72,7.3,0
ORD-2662,2025-07-29,7,East,Electronics,Basic,C0257,2,245.79,10.9,438,363.77,74.23,16.9,1
ORD-2663,2025-07-29,7,West,Apparel,Basic,C0359,2,127.63,19.9,204.46,140.39,64.07,31.3,0
ORD-2664,2025-07-29,7,East,Grocery,Basic,C0599,1,34.35,12.3,30.12,27.48,2.64,8.8,1
ORD-2665,2025-07-29,7,North,Home,Premium,C0382,8,144.77,4,1111.83,718.06,393.77,35.4,1
ORD-2666,2025-07-29,7,East,Apparel,Basic,C0599,2,71.45,17.5,117.89,78.6,39.29,33.3,0
ORD-2667,2025-07-29,7,West,Home,Basic,C0484,3,74,12.5,194.25,137.64,56.61,29.1,0
ORD-2668,2025-07-29,7,North,Grocery,Basic,C0788,1,9.38,11.1,8.34,7.5,0.84,10.1,0
ORD-2669,2025-07-29,7,South,Sports,Basic,C0095,1,106.86,15.6,90.19,64.12,26.07,28.9,0
ORD-2670,2025-07-30,7,West,Grocery,Basic,C0775,3,46.19,11,123.33,110.86,12.47,10.1,1
ORD-2671,2025-07-30,7,North,Sports,Basic,C0606,2,118.92,8.5,217.62,142.7,74.92,34.4,0
ORD-2672,2025-07-30,7,North,Apparel,Regular,C0800,2,80.56,19.3,130.02,88.62,41.4,31.8,0
ORD-2673,2025-07-30,7,East,Home,Basic,C0235,1,172.94,12.4,151.5,107.22,44.28,29.2,0
ORD-2674,2025-07-30,7,North,Electronics,Premium,C0590,3,301.86,5.3,857.58,670.13,187.45,21.9,0
ORD-2675,2025-07-30,7,South,Electronics,Basic,C0398,1,292.93,15.1,248.7,216.77,31.93,12.8,1
ORD-2676,2025-07-30,7,West,Home,Regular,C0475,3,53.68,10.2,144.61,99.84,44.77,31,0
ORD-2677,2025-07-30,7,East,Sports,Regular,C0699,4,140.54,9.5,508.75,337.3,171.45,33.7,0
ORD-2678,2025-07-31,7,East,Home,Regular,C0018,4,192.95,12.2,677.64,478.52,199.12,29.4,0
ORD-2679,2025-07-31,7,South,Apparel,Regular,C0312,3,128.75,23.5,295.48,212.44,83.04,28.1,0
ORD-2680,2025-07-31,7,South,Apparel,Regular,C0372,4,57.25,26,169.46,125.95,43.51,25.7,0
ORD-2681,2025-07-31,7,East,Grocery,Regular,C0054,3,56.45,12,149.03,135.48,13.55,9.1,1
ORD-2682,2025-07-31,7,South,Home,Basic,C0022,2,106.21,13.5,183.74,131.7,52.04,28.3,0
ORD-2683,2025-07-31,7,South,Grocery,Basic,C0321,3,13.3,17.2,33.04,31.92,1.12,3.4,0
ORD-2684,2025-07-31,7,East,Home,Premium,C0099,5,185.78,5.1,881.53,575.92,305.61,34.7,0
ORD-2685,2025-07-31,7,South,Electronics,Premium,C0266,2,627.42,11.6,1109.28,928.58,180.7,16.3,0
ORD-2686,2025-07-31,7,East,Grocery,Regular,C0684,1,41.14,10.7,36.74,32.91,3.83,10.4,0
ORD-2687,2025-07-31,7,North,Electronics,Regular,C0178,1,407.74,11.9,359.22,301.73,57.49,16,1
ORD-2688,2025-08-01,8,South,Home,Basic,C0325,1,95.51,16.4,79.85,59.22,20.63,25.8,0
ORD-2689,2025-08-01,8,East,Home,Basic,C0443,1,57.24,9.3,51.92,35.49,16.43,31.6,0
ORD-2690,2025-08-01,8,East,Home,Premium,C0419,8,273.94,5.1,2079.75,1358.74,721.01,34.7,0
ORD-2691,2025-08-01,8,North,Grocery,Basic,C0420,3,16.7,11.3,44.44,40.08,4.36,9.8,0
ORD-2692,2025-08-01,8,West,Apparel,Premium,C0541,6,135.5,19.4,655.28,447.15,208.13,31.8,0
ORD-2693,2025-08-01,8,South,Grocery,Basic,C0844,1,10.71,18.7,8.71,8.57,0.14,1.6,0
ORD-2694,2025-08-02,8,East,Apparel,Regular,C0187,3,111.15,20.9,263.76,183.4,80.36,30.5,0
ORD-2695,2025-08-02,8,North,Electronics,Basic,C0101,3,362.67,12,957.45,805.13,152.32,15.9,0
ORD-2696,2025-08-02,8,South,Sports,Basic,C0472,1,30.77,15.9,25.88,18.46,7.42,28.7,0
ORD-2697,2025-08-02,8,West,Sports,Basic,C0564,1,146.43,12.4,128.27,87.86,40.41,31.5,0
ORD-2698,2025-08-02,8,South,Electronics,Basic,C0571,3,451.98,17.1,1124.07,1003.4,120.67,10.7,0
ORD-2699,2025-08-02,8,South,Electronics,Regular,C0709,4,441.32,18.5,1438.7,1306.31,132.39,9.2,1
ORD-2700,2025-08-02,8,East,Grocery,Basic,C0044,3,35.4,14.1,91.23,84.96,6.27,6.9,0
ORD-2701,2025-08-02,8,East,Grocery,Basic,C0262,1,47,11.8,41.45,37.6,3.85,9.3,0
ORD-2702,2025-08-03,8,West,Sports,Basic,C0421,1,131.79,14.7,112.42,79.07,33.35,29.7,0
ORD-2703,2025-08-03,8,East,Electronics,Regular,C0718,3,188.1,10.7,503.92,417.58,86.34,17.1,0
ORD-2704,2025-08-03,8,North,Home,Regular,C0229,1,160.9,10.2,144.49,99.76,44.73,31,0
ORD-2705,2025-08-03,8,South,Electronics,Basic,C0139,1,394.35,14.2,338.35,291.82,46.53,13.8,0
ORD-2706,2025-08-03,8,North,Grocery,Basic,C0701,3,32.61,12.4,85.7,78.26,7.44,8.7,1
ORD-2707,2025-08-03,8,West,Apparel,Premium,C0660,5,183.23,15,778.73,503.88,274.85,35.3,0
ORD-2708,2025-08-03,8,East,Sports,Premium,C0157,3,218.47,6.6,612.15,393.25,218.9,35.8,0
ORD-2709,2025-08-03,8,North,Sports,Regular,C0753,2,165.83,12.4,290.53,199,91.53,31.5,0
ORD-2710,2025-08-03,8,East,Apparel,Basic,C0370,1,33.13,24.9,24.88,18.22,6.66,26.8,0
ORD-2711,2025-08-03,8,East,Apparel,Basic,C0103,3,63.03,22.4,146.73,104,42.73,29.1,0
ORD-2712,2025-08-04,8,North,Apparel,Basic,C0511,3,53.81,24.1,122.53,88.79,33.74,27.5,0
ORD-2713,2025-08-04,8,South,Electronics,Basic,C0084,3,247.6,16.5,620.24,549.67,70.57,11.4,0
ORD-2714,2025-08-04,8,South,Electronics,Regular,C0040,2,501.14,16.3,838.91,741.69,97.22,11.6,0
ORD-2715,2025-08-04,8,South,Electronics,Regular,C0727,3,280.58,15,715.48,622.89,92.59,12.9,0
ORD-2716,2025-08-04,8,North,Home,Regular,C0255,4,169.6,10.4,607.85,420.61,187.24,30.8,0
ORD-2717,2025-08-04,8,North,Home,Premium,C0861,2,216.38,8.3,396.84,268.31,128.53,32.4,0
ORD-2718,2025-08-04,8,West,Electronics,Basic,C0355,3,238.25,11.3,633.98,528.91,105.07,16.6,0
ORD-2719,2025-08-05,8,West,Grocery,Premium,C0340,3,22.8,7.6,63.2,54.72,8.48,13.4,0
ORD-2720,2025-08-05,8,North,Grocery,Basic,C0767,2,13.83,9.5,25.03,22.13,2.9,11.6,0
ORD-2721,2025-08-05,8,South,Apparel,Basic,C0365,1,71.53,24,54.36,39.34,15.02,27.6,1
ORD-2722,2025-08-05,8,West,Sports,Premium,C0836,5,184.72,4.7,880.19,554.16,326.03,37,0
ORD-2723,2025-08-05,8,West,Apparel,Regular,C0256,2,105.14,24.5,158.76,115.65,43.11,27.2,0
ORD-2724,2025-08-05,8,East,Electronics,Regular,C0699,3,267.09,11.2,711.53,592.94,118.59,16.7,0
ORD-2725,2025-08-05,8,North,Sports,Basic,C0789,2,126.76,10.3,227.41,152.11,75.3,33.1,0
ORD-2726,2025-08-05,8,East,Home,Basic,C0299,3,185.14,9,505.43,344.36,161.07,31.9,0
ORD-2727,2025-08-05,8,South,Grocery,Premium,C0266,4,19.14,9.1,69.59,61.25,8.34,12,0
ORD-2728,2025-08-06,8,South,Grocery,Basic,C0308,1,11.36,18.3,9.28,9.09,0.19,2,0
ORD-2729,2025-08-06,8,South,Sports,Regular,C0609,4,93.13,16.4,311.43,223.51,87.92,28.2,0
ORD-2730,2025-08-06,8,West,Sports,Basic,C0154,2,127.56,13,221.95,153.07,68.88,31,0
ORD-2731,2025-08-06,8,South,Apparel,Regular,C0175,2,123.18,24,187.23,135.5,51.73,27.6,0
ORD-2732,2025-08-06,8,East,Sports,Regular,C0648,2,112.32,13.2,194.99,134.78,60.21,30.9,0
ORD-2733,2025-08-06,8,North,Electronics,Basic,C0667,2,428.16,13.4,741.57,633.68,107.89,14.5,0
ORD-2734,2025-08-06,8,North,Sports,Regular,C0142,2,153.35,13.6,264.99,184.02,80.97,30.6,0
ORD-2735,2025-08-07,8,North,Apparel,Regular,C0234,2,115.03,24.1,174.62,126.53,48.09,27.5,0
ORD-2736,2025-08-07,8,South,Electronics,Regular,C0389,3,270.29,16.8,674.64,600.04,74.6,11.1,0
ORD-2737,2025-08-07,8,North,Home,Basic,C0237,2,149.84,10.4,268.51,185.8,82.71,30.8,0
ORD-2738,2025-08-07,8,East,Electronics,Basic,C0754,2,348.43,11.9,613.93,515.68,98.25,16,0
ORD-2739,2025-08-07,8,East,Electronics,Regular,C0277,2,205.1,9,373.28,303.55,69.73,18.7,0
ORD-2740,2025-08-07,8,West,Home,Premium,C0491,7,72.91,7,474.64,316.43,158.21,33.3,0
ORD-2741,2025-08-07,8,South,Sports,Regular,C0609,3,102.02,18.7,248.83,183.64,65.19,26.2,0
ORD-2742,2025-08-07,8,East,Sports,Basic,C0235,3,114.81,14.7,293.8,206.66,87.14,29.7,0
ORD-2743,2025-08-07,8,North,Grocery,Basic,C0050,1,10.13,14,8.71,8.1,0.61,7,0
ORD-2744,2025-08-07,8,East,Electronics,Regular,C0618,3,410.68,10,1108.84,911.71,197.13,17.8,0
ORD-2745,2025-08-07,8,South,Electronics,Premium,C0863,2,558.37,11.1,992.78,826.39,166.39,16.8,0
ORD-2746,2025-08-08,8,West,Apparel,Basic,C0519,2,100.04,21.9,156.26,110.04,46.22,29.6,0
ORD-2747,2025-08-08,8,South,Apparel,Basic,C0158,3,69.91,25.7,155.83,115.35,40.48,26,0
ORD-2748,2025-08-08,8,South,Grocery,Regular,C0369,3,54.89,14.2,141.29,131.74,9.55,6.8,0
ORD-2749,2025-08-08,8,North,Grocery,Regular,C0342,3,10.68,13.9,27.59,25.63,1.96,7.1,1
ORD-2750,2025-08-08,8,South,Electronics,Basic,C0397,1,223.08,15.8,187.83,165.08,22.75,12.1,0
ORD-2751,2025-08-08,8,South,Electronics,Regular,C0557,3,235.49,17.9,580.01,522.79,57.22,9.9,0
ORD-2752,2025-08-08,8,South,Grocery,Regular,C0244,2,18.56,16.1,31.14,29.7,1.44,4.6,1
ORD-2753,2025-08-09,8,South,Sports,Basic,C0133,1,46.05,18.1,37.71,27.63,10.08,26.7,0
ORD-2754,2025-08-09,8,West,Grocery,Regular,C0218,4,9.61,11.3,34.1,30.75,3.35,9.8,0
ORD-2755,2025-08-09,8,South,Home,Regular,C0675,3,55.83,18.9,135.83,103.84,31.99,23.6,0
ORD-2756,2025-08-09,8,North,Grocery,Regular,C0804,1,22.85,9.7,20.63,18.28,2.35,11.4,0
ORD-2757,2025-08-09,8,North,Apparel,Regular,C0435,3,121.17,19.9,291.17,199.93,91.24,31.3,0
ORD-2758,2025-08-09,8,North,Sports,Basic,C0734,3,116.02,13.1,302.46,208.84,93.62,31,0
ORD-2759,2025-08-09,8,West,Sports,Premium,C0021,7,213.24,5.8,1406.1,895.61,510.49,36.3,0
ORD-2760,2025-08-09,8,South,Electronics,Regular,C0499,3,475.06,15.4,1205.7,1054.63,151.07,12.5,0
ORD-2761,2025-08-09,8,North,Home,Regular,C0074,1,138.37,9,125.92,85.79,40.13,31.9,0
ORD-2762,2025-08-09,8,East,Sports,Basic,C0695,3,76.77,9.6,208.2,138.19,70.01,33.6,0
ORD-2763,2025-08-10,8,South,Sports,Basic,C0708,3,95,14.3,244.25,171,73.25,30,1
ORD-2764,2025-08-10,8,East,Electronics,Regular,C0319,4,412.45,12.5,1443.58,1220.85,222.73,15.4,1
ORD-2765,2025-08-10,8,East,Sports,Basic,C0651,2,124.61,14.9,212.09,149.53,62.56,29.5,1
ORD-2766,2025-08-10,8,North,Apparel,Regular,C0617,4,105.99,19.8,340.02,233.18,106.84,31.4,0
ORD-2767,2025-08-10,8,North,Home,Basic,C0348,1,185.9,10,167.31,115.26,52.05,31.1,0
ORD-2768,2025-08-10,8,West,Grocery,Regular,C0582,1,56.76,9.7,51.25,45.41,5.84,11.4,0
ORD-2769,2025-08-10,8,North,Grocery,Basic,C0763,3,14.92,12.9,38.99,35.81,3.18,8.2,1
ORD-2770,2025-08-10,8,South,Grocery,Regular,C0086,3,48.42,14.5,124.2,116.21,7.99,6.4,0
ORD-2771,2025-08-10,8,East,Grocery,Basic,C0805,1,10.23,13.3,8.87,8.18,0.69,7.8,0
ORD-2772,2025-08-10,8,West,Electronics,Basic,C0415,1,289.73,12,254.96,214.4,40.56,15.9,0
ORD-2773,2025-08-10,8,North,Apparel,Basic,C0733,3,122.59,21.6,288.33,202.27,86.06,29.8,0
ORD-2774,2025-08-10,8,South,Electronics,Basic,C0102,2,447.81,19.8,718.29,662.76,55.53,7.7,0
ORD-2775,2025-08-11,8,East,Electronics,Regular,C0600,4,448.08,13.8,1544.98,1326.32,218.66,14.2,0
ORD-2776,2025-08-11,8,South,Electronics,Basic,C0426,1,233.67,17.2,193.48,172.92,20.56,10.6,0
ORD-2777,2025-08-11,8,North,Grocery,Regular,C0035,3,16.88,11.2,44.97,40.51,4.46,9.9,0
ORD-2778,2025-08-11,8,South,Grocery,Regular,C0175,2,41.7,16,70.06,66.72,3.34,4.8,0
ORD-2779,2025-08-11,8,South,Grocery,Basic,C0349,1,17.76,17.5,14.65,14.21,0.44,3,0
ORD-2780,2025-08-11,8,West,Grocery,Premium,C0661,2,61.23,7.4,113.4,97.97,15.43,13.6,0
ORD-2781,2025-08-11,8,West,Apparel,Premium,C0660,7,137.59,14.1,827.33,529.72,297.61,36,0
ORD-2782,2025-08-12,8,East,Apparel,Premium,C0419,2,55.74,17.9,91.53,61.31,30.22,33,0
ORD-2783,2025-08-12,8,South,Electronics,Regular,C0343,4,498.43,19.5,1604.94,1475.35,129.59,8.1,0
ORD-2784,2025-08-12,8,North,Electronics,Basic,C0029,1,437.68,13.4,379.03,323.88,55.15,14.6,0
ORD-2785,2025-08-12,8,West,Grocery,Regular,C0455,1,8.74,10.4,7.83,6.99,0.84,10.7,1
ORD-2786,2025-08-12,8,East,Apparel,Regular,C0362,1,109.51,23.2,84.1,60.23,23.87,28.4,0
ORD-2787,2025-08-12,8,North,Grocery,Premium,C0758,6,55.2,6.1,311,264.96,46.04,14.8,1
ORD-2788,2025-08-12,8,North,Sports,Premium,C0453,6,104.02,8.5,571.07,374.47,196.6,34.4,0
ORD-2789,2025-08-12,8,East,Apparel,Regular,C0052,2,103.23,21.8,161.45,113.55,47.9,29.7,1
ORD-2790,2025-08-12,8,North,Electronics,Basic,C0752,2,348.47,13.7,601.46,515.74,85.72,14.3,0
ORD-2791,2025-08-12,8,North,Electronics,Basic,C0135,1,213.06,11.6,188.35,157.66,30.69,16.3,0
ORD-2792,2025-08-13,8,North,Sports,Premium,C0722,7,148.59,7.7,960.04,624.08,335.96,35,0
ORD-2793,2025-08-13,8,North,Grocery,Regular,C0142,3,52.03,10.1,140.32,124.87,15.45,11,0
ORD-2794,2025-08-13,8,South,Home,Premium,C0202,8,131.91,10.9,940.25,654.27,285.98,30.4,0
ORD-2795,2025-08-13,8,East,Grocery,Regular,C0350,2,59.58,14.6,101.76,95.33,6.43,6.3,0
ORD-2796,2025-08-13,8,North,Sports,Basic,C0815,3,124.11,10.7,332.49,223.4,109.09,32.8,1
ORD-2797,2025-08-13,8,North,Apparel,Regular,C0213,1,123.56,22.3,96.01,67.96,28.05,29.2,0
ORD-2798,2025-08-13,8,East,Home,Regular,C0478,3,78.47,10.4,210.93,145.95,64.98,30.8,0
ORD-2799,2025-08-13,8,East,Home,Basic,C0517,2,189.69,12.2,333.1,235.22,97.88,29.4,0
ORD-2800,2025-08-14,8,South,Grocery,Regular,C0043,4,57.9,16.7,192.92,185.28,7.64,4,0
ORD-2801,2025-08-14,8,West,Apparel,Basic,C0564,2,51.28,19,83.07,56.41,26.66,32.1,0
ORD-2802,2025-08-14,8,North,Electronics,Regular,C0097,2,515.5,14.6,880.47,762.94,117.53,13.3,0
ORD-2803,2025-08-14,8,West,Electronics,Regular,C0423,3,242.7,13,633.45,538.79,94.66,14.9,1
ORD-2804,2025-08-14,8,South,Home,Basic,C0317,2,90.43,17.7,148.85,112.13,36.72,24.7,0
ORD-2805,2025-08-14,8,East,Home,Basic,C0141,2,106.54,14.7,181.76,132.11,49.65,27.3,1
ORD-2806,2025-08-14,8,West,Apparel,Regular,C0825,4,129.06,21,407.83,283.93,123.9,30.4,1
ORD-2807,2025-08-14,8,North,Grocery,Basic,C0284,3,31.28,11.9,82.67,75.07,7.6,9.2,0
ORD-2808,2025-08-14,8,South,Sports,Regular,C0696,2,157.59,15.6,266.01,189.11,76.9,28.9,0
ORD-2809,2025-08-15,8,South,Home,Basic,C0397,2,191.49,19.3,309.06,237.45,71.61,23.2,0
ORD-2810,2025-08-15,8,West,Electronics,Regular,C0658,1,211.49,11,188.23,156.5,31.73,16.9,0
ORD-2811,2025-08-15,8,South,Electronics,Basic,C0057,2,461.29,15.6,778.66,682.71,95.95,12.3,0
ORD-2812,2025-08-15,8,West,Sports,Regular,C0429,4,147.65,13.5,510.87,354.36,156.51,30.6,0
ORD-2813,2025-08-15,8,East,Grocery,Regular,C0208,2,34.53,12.2,60.63,55.25,5.38,8.9,0
